           1     1.64917     1.64917           0
           2     1.64246     1.64581  0.00237141
           3     1.65882     1.65015  0.00387793
           4     1.63665     1.64677  0.00412368
           5      1.6407     1.64556   0.0034734
           6     1.62853     1.64272  0.00388469
           7     1.64186      1.6426  0.00333167
           8     1.63892     1.64214  0.00294672
           9      1.6292      1.6407  0.00294939
          10     1.66273      1.6429   0.0033786
          11     1.66936     1.64531  0.00383282
          12     1.63006     1.64404  0.00371819
          13     1.65718     1.64505  0.00356705
          14     1.61686     1.64304  0.00383862
          15     1.64464     1.64314   0.0035842
          16     1.63458     1.64261   0.0033999
          17     1.63503     1.64216  0.00322898
          18     1.65883     1.64309  0.00317954
          19      1.6355     1.64269   0.0030372
          20     1.63836     1.64247  0.00289305
          21     1.60188     1.64054  0.00333923
          22     1.64829     1.64089  0.00320596
          23     1.60483     1.63932  0.00342854
          24     1.62121     1.63857  0.00336771
          25     1.65525     1.63924  0.00329846
          26     1.64943     1.63963  0.00319479
          27     1.61566     1.63874  0.00319745
          28     1.65264     1.63924  0.00312156
          29     1.62549     1.63876  0.00304972
          30     1.64583       1.639  0.00295713
          31     1.60445     1.63788  0.00306454
          32     1.62185     1.63738  0.00300945
          33     1.62907     1.63713  0.00292877
          34     1.66595     1.63798  0.00296271
          35     1.68022     1.63918  0.00311416
          36     1.64292     1.63929  0.00302938
          37     1.65819      1.6398  0.00299026
          38     1.62802     1.63949  0.00292758
          39     1.66123     1.64005  0.00290511
          40     1.61716     1.63947  0.00288828
