           1     1.65905     1.65905           0
           2     1.82722     1.74314   0.0594575
           3     1.84835     1.77821   0.0489003
           4     1.82098      1.7889    0.037826
           5     1.79162     1.78944   0.0302647
           6     1.82095      1.7947   0.0256721
           7     1.77365     1.79169   0.0221799
           8     1.75873     1.78757   0.0197863
           9     1.74849     1.78323   0.0180581
          10     1.87134     1.79204   0.0182758
          11     1.72008      1.7855   0.0177466
          12     1.77154     1.78433   0.0163057
          13     1.92872     1.79544   0.0184502
          14     1.76314     1.79313    0.017276
          15     1.76806     1.79146    0.016205
          16      1.9454     1.80108    0.017821
          17     1.78649     1.80022   0.0167934
          18     1.64702     1.79171   0.0178877
          19     1.68914     1.78631   0.0177422
          20     1.86046     1.79002   0.0172381
          21     1.83385     1.79211   0.0165431
          22     1.82487      1.7936    0.015858
          23     1.85476     1.79626   0.0153899
          24     1.78598     1.79583   0.0147546
          25     1.88926     1.79957   0.0146301
          26     1.83283     1.80085   0.0141232
          27     1.87476     1.80358   0.0138629
          28     1.77698     1.80263   0.0134003
          29      1.7313     1.80017    0.013162
          30     1.88307     1.80294   0.0130101
          31     1.79009     1.80252    0.012597
          32     1.73404     1.80038   0.0123838
          33     1.84583     1.80176   0.0120848
          34     1.82235     1.80236   0.0117446
          35     1.99729     1.80793   0.0126608
          36      1.9315     1.81137   0.0127659
          37     1.71675     1.80881   0.0126744
          38     1.82022     1.80911   0.0123444
          39     1.80463     1.80899   0.0120285
          40     1.74233     1.80733   0.0118426
          41     1.75267     1.80599   0.0116286
          42     1.80255     1.80591    0.011352
          43     1.79281     1.80561   0.0110921
          44      1.7427     1.80418   0.0109318
          45      1.6413     1.80056   0.0112721
          46     1.91924     1.80314   0.0113185
          47     1.81074      1.8033   0.0110788
          48     1.78834     1.80299   0.0108524
          49     1.84668     1.80388   0.0106675
          50     1.76206     1.80304   0.0104869
          51     1.68734     1.80078   0.0105238
          52      1.8993     1.80267   0.0104906
          53     1.73182     1.80133   0.0103775
          54     1.82264     1.80173   0.0101928
          55     1.67691     1.79946   0.0102571
          56     1.74021      1.7984   0.0101283
          57     1.65773     1.79593   0.0102469
          58      1.6932     1.79416   0.0102221
          59     1.73245     1.79312   0.0101023
          60     1.80291     1.79328   0.0099352
          61     1.78911     1.79321  0.00977256
          62     1.75222     1.79255  0.00963728
          63     1.69379     1.79098  0.00961097
          64     1.79088     1.79098  0.00946079
          65     1.74211     1.79023  0.00934507
          66     1.69142     1.78873  0.00932263
          67     1.69425     1.78732  0.00928952
          68      1.8821     1.78871  0.00925687
          69     1.87117     1.78991  0.00919952
          70     1.75403      1.7894  0.00908236
          71      1.7576     1.78895  0.00896548
          72     1.78085     1.78884  0.00884167
          73     1.76145     1.78846   0.0087285
          74     1.84737     1.78926  0.00864677
          75      1.9189     1.79099  0.00870253
          76      1.8214     1.79139  0.00859722
          77     1.86902     1.79239  0.00854449
          78     1.75037     1.79186  0.00845191
          79     1.79262     1.79187  0.00834493
          80     1.83157     1.79236  0.00825537
          81     1.74856     1.79182  0.00817115
          82     1.76275     1.79147  0.00807919
          83     1.78478     1.79139  0.00798225
          84     1.83163     1.79186  0.00790159
          85     1.75928     1.79148  0.00781792
          86     1.90472      1.7928  0.00783712
          87     1.83924     1.79333  0.00776519
          88     1.74943     1.79283  0.00769296
          89     1.85731     1.79356  0.00764056
          90     1.58088     1.79119  0.00791266
          91     1.75711     1.79082  0.00783457
          92      1.9039     1.79205  0.00784523
          93     1.71395     1.79121  0.00780569
          94     1.88822     1.79224  0.00779058
          95     1.81446     1.79248  0.00771208
          96     1.79382     1.79249  0.00763176
          97     1.67495     1.79128  0.00764868
          98     1.73679     1.79072  0.00759082
          99     1.89007     1.79172  0.00758018
         100     1.84281     1.79224  0.00752157
