           1     1.65742     1.65742           0
           2     1.70446     1.68094   0.0166317
           3     1.52542      1.6291   0.0437564
           4     1.59293     1.62006   0.0337386
           5     1.56504     1.60906   0.0287292
           6     1.69588     1.62353    0.027344
           7     1.63533     1.62521   0.0234897
           8     1.59339     1.62124   0.0208876
           9      1.5692     1.61545   0.0193504
          10     1.62239     1.61615   0.0174278
          11       1.603     1.61495   0.0158844
          12     1.63914     1.61697    0.014688
          13      1.6243     1.61753    0.013569
          14      1.7595     1.62767   0.0159449
          15     1.67674     1.63094   0.0152138
          16     1.61793     1.63013   0.0142846
          17     1.66725     1.63231   0.0136102
          18     1.71395     1.63685   0.0135888
          19     1.67559     1.63889   0.0130257
          20     1.75033     1.64446   0.0135137
          21     1.62572     1.64357   0.0128996
          22     1.55792     1.63967   0.0128873
          23     1.56278     1.63633   0.0127533
          24     1.58251     1.63409   0.0124175
          25     1.65065     1.63475   0.0119384
          26     1.64178     1.63502   0.0114823
          27     1.67311     1.63643   0.0111434
          28     1.60584     1.63534   0.0107988
          29     1.62393     1.63495   0.0104336
          30     1.65285     1.63554   0.0101029
          31     1.60244     1.63447  0.00983325
          32     1.62072     1.63405  0.00953535
          33     1.63495     1.63407  0.00924644
          34     1.64422     1.63437   0.0089793
          35     1.64018     1.63454  0.00872428
          36      1.6261      1.6343  0.00848509
          37     1.56945     1.63255  0.00843484
          38      1.6964     1.63423  0.00837855
          39     1.72822     1.63664  0.00850329
          40     1.56729     1.63491   0.0084656
          41     1.55985     1.63308  0.00845474
          42     1.62636     1.63292  0.00825495
          43     1.68144     1.63404  0.00813973
          44     1.78874     1.63756  0.00868088
          45      1.6059     1.63686  0.00851644
          46     1.52798     1.63449  0.00865397
          47     1.56536     1.63302  0.00859394
          48      1.5905     1.63213  0.00846043
          49     1.71232     1.63377  0.00844455
          50     1.70419     1.63518  0.00839229
          51     1.72495     1.63694   0.0084103
          52     1.72892     1.63871  0.00843252
          53     1.63571     1.63865   0.0082736
          54     1.71544     1.64007  0.00824168
          55     1.62089     1.63972   0.0080992
          56     1.71229     1.64102  0.00805758
          57     1.60035     1.64031  0.00794774
          58      1.6351     1.64022  0.00781122
          59     1.63415     1.64011   0.0076795
          60     1.68207     1.64081  0.00758329
          61     1.62104     1.64049  0.00746589
          62     1.62859      1.6403  0.00734794
          63     1.78204     1.64255  0.00756794
          64     1.72486     1.64383  0.00755819
          65     1.70912     1.64484  0.00750835
          66     1.60776     1.64428  0.00741557
          67     1.58523     1.64339  0.00735708
          68     1.69805      1.6442  0.00729266
          69     1.76559     1.64596  0.00739614
          70      1.7477     1.64741  0.00743191
          71     1.73968     1.64871  0.00743998
          72     1.61093     1.64819  0.00735513
          73     1.62976     1.64793  0.00725871
          74     1.60514     1.64735  0.00718362
          75     1.68621     1.64787  0.00710649
          76     1.62653     1.64759  0.00701854
          77     1.61559     1.64718  0.00693968
          78     1.52163     1.64557  0.00703489
          79     1.49432     1.64365  0.00720166
          80     1.68721      1.6442  0.00713219
          81     1.69811     1.64486  0.00707513
          82     1.72964      1.6459  0.00706398
          83     1.64033     1.64583  0.00697919
          84     1.71567     1.64666  0.00694546
          85     1.63424     1.64651  0.00686528
          86     1.63724     1.64641   0.0067863
          87     1.55341     1.64534  0.00679195
          88     1.64486     1.64533  0.00671477
          89     1.59372     1.64475  0.00666432
          90     1.61247     1.64439  0.00659992
          91     1.67603     1.64474  0.00653655
          92     1.58856     1.64413  0.00649396
          93     1.55677     1.64319  0.00649171
          94     1.59205     1.64265  0.00644541
          95        1.68     1.64304  0.00638955
          96     1.68613     1.64349  0.00633874
          97      1.7198     1.64428  0.00632203
          98     1.65054     1.64434  0.00625784
          99     1.66057      1.6445  0.00619677
         100     1.64236     1.64448  0.00613484
