0           0           0
0.00461329           0           0
0.00922657           0           0
0.0138399           0           0
0.0184531           0           0
0.0230664           0           0
0.0276797           0           0
0.032293           0           0
0.0369063           0           0
0.0415196           0           0
0.0461329           0           0
0.0507461           0           0
0.0553594           0           0
0.0599727           0           0
0.064586           0           0
0.0691993           0           0
0.0738126           0           0
0.0784259           0           0
0.0830391           0           0
0.0876524           0           0
0.0922657           0           0
0.096879           0           0
0.101492           0           0
0.106106           0           0
0.110719           0           0
0.115332           0           0
0.119945           0           0
0.124559           0           0
0.129172           0           0
0.133785           0           0
0.138399           0           0
0.143012           0           0
0.147625           0           0
0.152238           0           0
0.156852           0           0
0.161465           0           0
0.166078           0           0
0.170692           0           0
0.175305           0           0
0.179918           0           0
0.184531           0           0
0.189145           0           0
0.193758           0           0
0.198371           0           0
0.202985           0           0
0.207598           0           0
0.212211           0           0
0.216824           0           0
0.221438           0           0
0.226051           0           0
0.230664           0           0
0.235278           0           0
0.239891           0           0
0.244504           0           0
0.249117           0           0
0.253731           0           0
0.258344           0           0
0.262957           0           0
0.267571           0           0
0.272184           0           0
0.276797           0           0
0.28141           0           0
0.286024           0           0
0.290637           0           0
0.29525           0           0
0.299864           0           0
0.304477           0           0
0.30909           0           0
0.313703           0           0
0.318317           0           0
0.32293           0           0
0.327543           0           0
0.332157           0           0
0.33677           0           0
0.341383           0           0
0.345996           0           0
0.35061           0           0
0.355223           0           0
0.359836           0           0
0.36445           0           0
0.369063           0           0
0.373676           0           0
0.378289           0           0
0.382903           0           0
0.387516           0           0
0.392129           0           0
0.396743           0           0
0.401356           0           0
0.405969           0           0
0.410582           0           0
0.415196           0           0
0.419809           0           0
0.424422           0           0
0.429036           0           0
0.433649           0           0
0.438262           0           0
0.442875           0           0
0.447489           0           0
0.452102           0           0
0.456715           0           0
0.461329           0           0
0.465942           0           0
0.470555           0           0
0.475168           0           0
0.479782           0           0
0.484395           0           0
0.489008           0           0
0.493622           0           0
0.498235           0           0
0.502848           0           0
0.507461           0           0
0.512075           0           0
0.516688           0           0
0.521301           0           0
0.525915           0           0
0.530528           0           0
0.535141           0           0
0.539754           0           0
0.544368           0           0
0.548981           0           0
0.553594           0           0
0.558208           0           0
0.562821           0           0
0.567434           0           0
0.572047           0           0
0.576661           0           0
0.581274           0           0
0.585887           0           0
0.590501           0           0
0.595114           0           0
0.599727           0           0
0.60434           0           0
0.608954           0           0
0.613567           0           0
0.61818           0           0
0.622794           0           0
0.627407           0           0
0.63202           0           0
0.636633           0           0
0.641247           0           0
0.64586           0           0
0.650473           0           0
0.655087           0           0
0.6597           0           0
0.664313           0           0
0.668926           0           0
0.67354           0           0
0.678153           0           0
0.682766           0           0
0.68738           0           0
0.691993           0           0
0.696606           0           0
0.701219           0           0
0.705833           0           0
0.710446           0           0
0.715059           0           0
0.719673           0           0
0.724286           0           0
0.728899           0           0
0.733512           0           0
0.738126           0           0
0.742739           0           0
0.747352           0           0
0.751966           0           0
0.756579           0           0
0.761192           0           0
0.765805           0           0
0.770419           0           0
0.775032           0           0
0.779645           0           0
0.784259           0           0
0.788872           0           0
0.793485           0           0
0.798098           0           0
0.802712           0           0
0.807325           0           0
0.811938           0           0
0.816552           0           0
0.821165           0           0
0.825778           0           0
0.830391           0           0
0.835005           0           0
0.839618           0           0
0.844231           0           0
0.848845           0           0
0.853458           0           0
0.858071           0           0
0.862684           0           0
0.867298           0           0
0.871911           0           0
0.876524           0           0
0.881138           0           0
0.885751           0           0
0.890364           0           0
0.894977           0           0
0.899591           0           0
0.904204           0           0
0.908817  0.00349814  0.00349814
0.913431  0.00692597   0.0048726
0.918044   0.0171418  0.00750957
0.922657   0.0305482  0.00976264
0.92727   0.0235245  0.00861776
0.931884   0.0598955   0.0128483
0.936497   0.0593083    0.013557
0.94111   0.0848318   0.0177319
0.945724    0.151861   0.0212721
0.950337    0.195192   0.0222322
0.95495    0.339093   0.0316124
0.959563    0.386069    0.034515
0.964177    0.509856   0.0378882
0.96879    0.652835    0.046994
0.973403     0.76564   0.0467953
0.978017     1.00623   0.0571486
0.98263     1.21535   0.0608919
0.987243     1.47095   0.0676951
0.991856     1.68063   0.0580288
0.99647     2.00574    0.072485
1.00108     2.31039   0.0797592
1.0057     2.69228   0.0922032
1.01031     2.85755   0.0932011
1.01492     3.01692   0.0902032
1.01954     3.29288   0.0916642
1.02415     3.45353   0.0944642
1.02876     3.77234   0.0995695
1.03338     4.26944     0.10158
1.03799     4.26117    0.107286
1.0426      4.5162    0.117919
1.04722     4.54777    0.113619
1.05183     4.94709   0.0887793
1.05644     4.61911    0.108174
1.06106     4.94123    0.101234
1.06567      5.1125    0.117078
1.07028     4.87426    0.105134
1.0749     4.78505   0.0998702
1.07951     4.77162     0.11707
1.08412     4.66475    0.122339
1.08874      4.7498    0.109125
1.09335      4.4317     0.10135
1.09796     4.31305   0.0987571
1.10258     4.18672   0.0941866
1.10719     3.86652   0.0914524
1.1118     3.77608   0.0929917
1.11642     3.47352   0.0920749
1.12103     3.41974   0.0914119
1.12564     3.33248   0.0871123
1.13026      3.1786   0.0799247
1.13487     2.77111   0.0785222
1.13948     2.75099    0.081052
1.14409      2.3864   0.0759617
1.14871     2.29278   0.0780382
1.15332     2.20058   0.0748353
1.15793     2.06231   0.0681707
1.16255     1.75708   0.0589295
1.16716     1.69017    0.055066
1.17177        1.58   0.0524215
1.17639     1.43179    0.048941
1.181       1.234   0.0494467
1.18561     1.15241   0.0445512
1.19023     1.02916   0.0441041
1.19484    0.966531   0.0377551
1.19945    0.774136   0.0379553
1.20407    0.796162   0.0422093
1.20868    0.661394   0.0352911
1.21329      0.5876   0.0331084
1.21791    0.542208    0.029803
1.22252    0.472316   0.0323581
1.22713    0.378481   0.0270953
1.23175    0.358494   0.0248819
1.23636     0.29337   0.0233558
1.24097     0.27241   0.0248168
1.24559    0.261075    0.022176
1.2502    0.242496   0.0209982
1.25481    0.165379   0.0172259
1.25943      0.1587   0.0152629
1.26404    0.135815   0.0148695
1.26865    0.115056   0.0141162
1.27327    0.114225   0.0151187
1.27788    0.104544    0.014268
1.28249   0.0756467   0.0120581
1.28711   0.0558931  0.00890972
1.29172   0.0416215   0.0082197
1.29633   0.0671553   0.0106386
1.30095   0.0632611  0.00991756
1.30556   0.0458384  0.00865166
1.31017   0.0354019  0.00768809
1.31479   0.0502205  0.00841225
1.3194   0.0432211  0.00871985
1.32401   0.0412702  0.00825404
1.32863   0.0409846  0.00852167
1.33324   0.0569827  0.00991942
1.33785   0.0598249  0.00879772
1.34247   0.0497802  0.00932579
1.34708   0.0653889  0.00964267
1.35169   0.0554401   0.0101625
1.35631   0.0912493    0.012685
1.36092   0.0953207   0.0129307
1.36553   0.0822619   0.0129493
1.37015    0.112544   0.0131211
1.37476    0.101071   0.0119654
1.37937    0.141469   0.0124682
1.38399    0.178306   0.0176298
1.3886    0.163615   0.0156918
1.39321    0.222181   0.0201619
1.39783    0.223682   0.0179269
1.40244    0.223687   0.0182923
1.40705     0.27632   0.0204549
1.41167    0.271614   0.0198721
1.41628    0.281395   0.0197132
1.42089    0.345525   0.0226089
1.42551    0.346144    0.024063
1.43012    0.341088   0.0251328
1.43473    0.396557   0.0229096
1.43935    0.508597   0.0269769
1.44396    0.478979   0.0211958
1.44857    0.544914   0.0287088
1.45319    0.538724   0.0250466
1.4578    0.562568    0.026166
1.46241    0.614527   0.0280401
1.46702    0.667168   0.0308227
1.47164    0.701762   0.0318692
1.47625    0.742554   0.0310293
1.48086    0.740582   0.0286344
1.48548    0.808153   0.0265496
1.49009    0.846191   0.0308152
1.4947    0.800813   0.0317611
1.49932    0.829385   0.0340648
1.50393    0.897272   0.0350655
1.50854    0.969404    0.033134
1.51316    0.940751   0.0314034
1.51777    0.955158   0.0316536
1.52238    0.968124   0.0337058
1.527    0.974709   0.0350919
1.53161     0.96762   0.0299105
1.53622    0.963053   0.0322177
1.54084    0.948767   0.0291887
1.54545    0.909177   0.0316535
1.55006    0.913422    0.029675
1.55468    0.899632   0.0309531
1.55929    0.941958   0.0300451
1.5639    0.923395   0.0345248
1.56852    0.839127   0.0298135
1.57313    0.810819   0.0264647
1.57774    0.827029   0.0291511
1.58236     0.76093   0.0326335
