           1    -5.04729    -5.04729           0
           2     -5.0927       -5.07    0.016055
           3    -4.91125    -5.01708   0.0445106
           4    -4.97593     -5.0068   0.0345515
           5    -4.95051    -4.99554   0.0294181
           6    -5.07933     -5.0095   0.0276314
           7    -5.01825    -5.01075   0.0237123
           8    -4.97687    -5.00652   0.0211231
           9    -4.95142     -5.0004   0.0196431
          10    -5.00612    -5.00097   0.0176871
          11    -4.98812     -4.9998   0.0161177
          12    -5.02487    -5.00189   0.0149093
          13    -5.01024    -5.00253   0.0137763
          14    -5.14526    -5.01273   0.0161295
          15    -5.06687    -5.01634   0.0154528
          16    -5.00855    -5.01585   0.0144947
          17    -5.05724    -5.01828    0.013845
          18    -5.10292    -5.02299   0.0138513
          19    -5.06253    -5.02507   0.0132777
          20    -5.14013    -5.03082   0.0138041
          21    -5.01341    -5.02999   0.0131716
          22    -4.94327    -5.02605   0.0131496
          23    -4.94747    -5.02263   0.0130141
          24    -4.96513    -5.02024   0.0126905
          25    -5.03382    -5.02078   0.0121945
          26    -5.02869    -5.02108   0.0117293
          27    -5.05893    -5.02249   0.0113783
          28    -4.99008    -5.02133   0.0110307
          29    -5.00987    -5.02093   0.0106574
          30    -5.03873    -5.02153   0.0103186
          31    -4.98862    -5.02047   0.0100402
          32    -5.00601    -5.02001  0.00973664
          33    -5.01872    -5.01997  0.00944167
          34    -5.02877    -5.02023  0.00916752
          35    -5.02308    -5.02031  0.00890595
          36    -5.01205    -5.02008  0.00866152
          37    -4.95837    -5.01842  0.00858654
          38    -5.08321    -5.02012   0.0085282
          39     -5.1121    -5.02248  0.00862949
          40    -4.95245    -5.02073  0.00858952
          41    -4.94385    -5.01885  0.00858227
          42    -5.01011    -5.01865  0.00838046
          43    -5.06478    -5.01972  0.00825394
          44     -5.1717    -5.02317  0.00875931
          45     -4.9893    -5.02242  0.00859694
          46    -4.90933    -5.01996  0.00875451
          47    -4.94816    -5.01843  0.00870051
          48    -4.97611    -5.01755  0.00856382
          49    -5.09922    -5.01922  0.00854969
          50    -5.09093    -5.02065  0.00849814
          51    -5.10988     -5.0224  0.00850971
          52    -5.11402    -5.02416  0.00852649
          53    -5.02037    -5.02409  0.00836591
          54    -5.09942    -5.02549  0.00832648
          55    -5.00514    -5.02512  0.00818331
          56    -5.09444    -5.02636  0.00813027
          57    -4.98425    -5.02562  0.00802112
          58    -5.01972    -5.02552  0.00788347
          59    -5.01876     -5.0254  0.00775068
          60    -5.06888    -5.02613  0.00765531
          61     -5.0058    -5.02579  0.00753706
          62    -5.01485    -5.02562  0.00741756
          63    -5.16832    -5.02788  0.00763786
          64     -5.1133    -5.02922  0.00763425
          65    -5.09734    -5.03026  0.00758841
          66    -4.99607    -5.02975  0.00749109
          67    -4.97143    -5.02888  0.00742968
          68    -5.08302    -5.02967  0.00736296
          69    -5.15369    -5.03147  0.00747242
          70    -5.13627    -5.03297  0.00751417
          71    -5.12873    -5.03431  0.00752841
          72    -4.99948    -5.03383  0.00743938
          73    -5.01821    -5.03362  0.00734055
          74    -4.99231    -5.03306  0.00726255
          75    -5.07095    -5.03356  0.00718326
          76    -5.01066    -5.03326  0.00709507
          77    -5.00125    -5.03285  0.00701509
          78    -4.90635    -5.03122  0.00711013
          79    -4.87963    -5.02931  0.00727447
          80    -5.07132    -5.02983  0.00720246
          81    -5.08033    -5.03045  0.00714048
          82    -5.11253    -5.03146  0.00712321
          83    -5.02214    -5.03134  0.00703827
          84    -5.09761    -5.03213  0.00699856
          85    -5.01602    -5.03194  0.00691879
          86    -5.02195    -5.03183  0.00683931
          87    -4.93953    -5.03077  0.00684249
          88    -5.03183    -5.03078  0.00676474
          89    -4.97746    -5.03018  0.00671521
          90    -4.99749    -5.02982  0.00665041
          91     -5.0615    -5.03016  0.00658644
          92    -4.97453    -5.02956  0.00654256
          93    -4.94249    -5.02862  0.00653885
          94    -4.97666    -5.02807  0.00649261
          95     -5.0651    -5.02846  0.00643596
          96    -5.07474    -5.02894  0.00638695
          97    -5.10983    -5.02978  0.00637531
          98    -5.03804    -5.02986  0.00631082
          99    -5.04669    -5.03003  0.00624936
         100    -5.02712       -5.03  0.00618694
