1	40.2325	46.557
2	33.4019	37.4205
3	30.7932	33.3268
4	25.7227	29.324
5	21.9767	25.726
6	21.2157	21.9687
7	18.011	19.341
8	15.926	17.2474
9	14.606	15.3721
10	13.8122	14.5445
11	13.1984	13.6307
12	12.4963	12.7101
13	11.5023	12.0281
14	10.8358	11.5004
15	10.2981	10.9936
16	9.93257	10.515
17	9.60251	9.9273
18	9.22901	9.49573
19	8.49405	8.59874
20	8.19733	8.32767
21	6.00119	7.27519
22	3.90831	5.99744
23	3.47306	5.40074
24	3.46152	3.47304
25	3.21218	3.34638
26	2.76918	3.00048
27	2.66711	2.76893
28	2.66359	2.66711
29	2.54421	2.57244
30	2.4529	2.48615
31	2.40594	2.41094
32	1.93571	2.00809
33	1.92417	1.92924
34	1.87865	1.88282
35	1.87513	1.87659
36	1.77139	1.77923
37	1.77139	1.77156
38	1.77139	1.77139
39	1.77139	1.77139
40	1.77139	1.77139
41	1.77139	1.77139
42	1.77139	1.77139
43	1.77139	1.77139
44	1.77139	1.77139
45	1.77139	1.77139
46	1.77139	1.77139
47	1.77139	1.77139
48	1.77139	1.77139
49	1.77139	1.77139
50	1.77139	1.77139
51	1.77139	1.77139
52	1.77139	1.77139
53	1.77139	1.77139
54	1.77139	1.77139
55	1.77139	1.77139
56	1.77139	1.77139
57	1.77139	1.77139
58	1.77139	1.77139
59	1.77139	1.77139
60	1.77139	1.77139
61	1.77139	1.77139
62	1.77139	1.77139
63	1.77139	1.77139
64	1.77139	1.77139
65	1.77139	1.77139
66	1.77139	1.77139
67	1.77139	1.77139
68	1.77139	1.77139
69	1.77139	1.77139
70	1.77139	1.77139
71	1.77139	1.77139
72	1.77139	1.77139
73	1.77139	1.77139
74	1.77139	1.77139
75	1.77139	1.77139
76	1.77139	1.77139
77	1.77139	1.77139
78	1.77139	1.77139
79	1.77139	1.77139
80	1.77139	1.77139
81	1.77139	1.77139
82	1.77139	1.77139
83	1.77139	1.77139
84	1.77139	1.77139
85	1.77139	1.77139
86	1.77139	1.77139
87	1.77139	1.77139
88	1.77139	1.77139
89	1.77139	1.77139
90	1.77139	1.77139
91	1.77139	1.77139
92	1.77139	1.77139
93	1.77139	1.77139
94	1.77139	1.77139
95	1.77139	1.77139
96	1.77139	1.77139
97	1.77139	1.77139
98	1.77139	1.77139
99	1.77139	1.77139
100	1.77139	1.77139
